"longrid","latgrid","depth"
-60.375,47.8434,-381.658536585366
-60.375,48.3443,-395.333333333333
-60.375,48.5102,-366.048387096774
-60.375,48.6756,-303.068333333333
-60.375,48.8404,-270.3
-60.375,49.0046,-253.008771929825
-60.375,49.1684,-263.466666666667
-60.375,49.3315,-277.81
-60.375,49.4942,-269.277192982456
-60.375,49.6563,-181.824561403509
-60.375,49.8179,-122.023333333333
-60.375,49.9789,-117.015789473684
-60.375,50.1394,-43.9530685920578
-60.375,55.2814,-3.80113636363636
-60.375,55.4235,-6.21666666666667
-60.375,55.5651,-20.4950495049505
-60.375,55.7063,-15.3532338308458
-60.375,55.8469,-25.2303664921466
-60.375,55.987,-37.2770137524558
-60.375,56.1266,-48.2470588235294
-60.375,56.2656,-78.4759916492693
-60.375,56.4042,-67.9098039215686
-60.375,56.5423,-146.802222222222
-60.375,56.6799,-265.336805555556
-60.375,56.817,-258.971223021583
-60.375,56.9535,-206.358823529412
-60.375,57.0896,-197.220833333333
-60.375,57.2252,-168.8125
-60.375,57.3603,-174.05
-60.375,57.4949,-154.560416666667
-60.375,57.629,-146.989583333333
-60.375,57.7626,-261.595833333333
-60.375,57.8957,-237.747916666667
-60.375,58.0283,-169.829166666667
-60.375,58.1604,-222.575
-60.375,58.2921,-202.479166666667
-60.375,58.4232,-179.65
-60.375,58.5539,-192.726666666667
-60.375,58.6841,-196.00625
-60.375,58.8138,-205.786666666667
-60.375,58.943,-227.4875
-60.375,59.0717,-242.846666666667
-60.375,59.2,-274.204176334107
-60.375,59.3277,-292.514950166113
-60.375,59.455,-330.68306010929
-60.375,59.5819,-384.333333333333
-60.125,43.4785,-206.985576923077
-60.125,43.6596,-77.5333333333333
-60.125,43.8402,-48.5106707317073
-60.125,44.0203,-38.8370967741935
-60.125,44.1998,-118.025757575758
-60.125,44.3787,-119.115873015873
-60.125,44.5571,-122.65
-60.125,44.735,-144.534920634921
-60.125,44.9123,-158.131746031746
-60.125,45.0891,-103.955555555556
-60.125,45.2653,-120.088888888889
-60.125,45.441,-157.879365079365
-60.125,45.6162,-123.980952380952
-60.125,45.7907,-37.4023255813953
-60.125,46.3113,-30.2282003710575
-60.125,46.4837,-83.0933333333333
-60.125,46.6555,-122.603174603175
-60.125,46.8269,-143.353333333333
-60.125,46.9976,-152.85873015873
-60.125,47.1679,-219.767521367521
-60.125,47.3376,-308.787472035794
-60.125,47.5067,-365.692307692308
-60.125,48.3443,-375.397476340694
-60.125,48.5102,-341.26
-60.125,48.6756,-327.678333333333
-60.125,48.8404,-305.153333333333
-60.125,49.0046,-278.017543859649
-60.125,49.1684,-267.85
-60.125,49.3315,-236.538333333333
-60.125,49.4942,-151.480701754386
-60.125,49.6563,-93.5298245614035
-60.125,49.8179,-86.0866666666667
-60.125,49.9789,-113.719298245614
-60.125,50.1394,-35.9887005649718
-60.125,55.2814,-6.69021739130435
-60.125,55.4235,-33.3858520900322
-60.125,55.5651,-21.2598607888631
-60.125,55.7063,-29.1224489795918
-60.125,55.8469,-33.5843137254902
-60.125,55.987,-32.9392156862745
-60.125,56.1266,-79.5117647058824
-60.125,56.2656,-178.5375
-60.125,56.4042,-231.677419354839
-60.125,56.5423,-335
-60.125,56.6799,-193.750750750751
-60.125,56.817,-123.104166666667
-60.125,56.9535,-128.439215686275
-60.125,57.0896,-143.245833333333
-60.125,57.2252,-150.50625
-60.125,57.3603,-159.88125
-60.125,57.4949,-157.679166666667
-60.125,57.629,-161.31875
-60.125,57.7626,-240.327083333333
-60.125,57.8957,-244.1125
-60.125,58.0283,-189.222916666667
-60.125,58.1604,-220.147916666667
-60.125,58.2921,-219.825
-60.125,58.4232,-216.666666666667
-60.125,58.5539,-247.686842105263
-60.125,58.6841,-250.684931506849
-60.125,58.8138,-274.787878787879
-60.125,58.943,-303.400709219858
-60.125,59.0717,-340.433962264151
-60.125,59.2,-374.7
-60.125,59.3277,-336
-59.875,43.4785,-282.887755102041
-59.875,43.6596,-108.36641221374
-59.875,43.8402,-39.398773006135
-59.875,44.0203,-39.8381112984823
-59.875,44.1998,-118.289393939394
-59.875,44.3787,-128.298412698413
-59.875,44.5571,-83.6136363636364
-59.875,44.735,-141.719047619048
-59.875,44.9123,-165.733333333333
-59.875,45.0891,-124.012698412698
-59.875,45.2653,-125.85873015873
-59.875,45.441,-146.304761904762
-59.875,45.6162,-145.444444444444
-59.875,45.7907,-87.0269841269841
-59.875,45.9648,-34.6100278551532
-59.875,46.1383,-18.8741935483871
-59.875,46.3113,-47.7428571428571
-59.875,46.4837,-54.975
-59.875,46.6555,-74.0793650793651
-59.875,46.8269,-163.978333333333
-59.875,46.9976,-301.371972318339
-59.875,47.1679,-376.375661375661
-59.875,48.0109,-375.881188118812
-59.875,48.1779,-327.346693386774
-59.875,48.3443,-320.821548821549
-59.875,48.5102,-294.745
-59.875,48.6756,-297.77
-59.875,48.8404,-304.138333333333
-59.875,49.0046,-301.917543859649
-59.875,49.1684,-273.216666666667
-59.875,49.3315,-249.511666666667
-59.875,49.4942,-206.415789473684
-59.875,49.6563,-160.940350877193
-59.875,49.8179,-135.248333333333
-59.875,49.9789,-136.089473684211
-59.875,50.1394,-83.859649122807
-59.875,50.2994,-28.2327044025157
-59.875,55.2814,-23.904347826087
-59.875,55.4235,-29.3906633906634
-59.875,55.5651,-14.1360824742268
-59.875,55.7063,-40.4243614931238
-59.875,55.8469,-40.6127744510978
-59.875,55.987,-88.9470588235294
-59.875,56.1266,-211.125
-59.875,56.2656,-317.011834319527
-59.875,56.4042,-268.809523809524
-59.875,56.5423,-180.672131147541
-59.875,56.6799,-110.1
-59.875,56.817,-121.845833333333
-59.875,56.9535,-131.360784313726
-59.875,57.0896,-125.875
-59.875,57.2252,-132.354166666667
-59.875,57.3603,-155.225
-59.875,57.4949,-161.895833333333
-59.875,57.629,-179.460416666667
-59.875,57.7626,-228.51875
-59.875,57.8957,-256.110416666667
-59.875,58.0283,-267.513994910941
-59.875,58.1604,-256.01875
-59.875,58.2921,-279.183622828784
-59.875,58.4232,-325.117073170732
-59.875,58.5539,-375.545454545455
-59.625,43.6596,-142.369294605809
-59.625,43.8402,-49.1545454545455
-59.625,44.0203,-41.9333333333333
-59.625,44.1998,-139.357575757576
-59.625,44.3787,-120.766666666667
-59.625,44.5571,-62.6287878787879
-59.625,44.735,-131.079365079365
-59.625,44.9123,-145.531746031746
-59.625,45.0891,-103.842857142857
-59.625,45.2653,-92.0587301587302
-59.625,45.441,-130.138095238095
-59.625,45.6162,-148.11746031746
-59.625,45.7907,-103.953968253968
-59.625,45.9648,-51.5123558484349
-59.625,46.1383,-41.7571428571429
-59.625,46.3113,-83.2603174603175
-59.625,46.4837,-82.6016666666667
-59.625,46.6555,-150.849206349206
-59.625,46.8269,-325.465290806754
-59.625,46.9976,-387.614583333333
-59.625,47.6753,-350.584795321637
-59.625,47.8434,-291.883838383838
-59.625,48.0109,-254.151245551601
-59.625,48.1779,-190.075
-59.625,48.3443,-169.656666666667
-59.625,48.5102,-142.89
-59.625,48.6756,-169.083333333333
-59.625,48.8404,-227.151666666667
-59.625,49.0046,-259.550877192982
-59.625,49.1684,-257.626666666667
-59.625,49.3315,-261.205
-59.625,49.4942,-265.445614035088
-59.625,49.6563,-259.945614035088
-59.625,49.8179,-218.071666666667
-59.625,49.9789,-145.489473684211
-59.625,50.1394,-120.042105263158
-59.625,50.2994,-96.6491862567812
-59.625,50.4588,-38.5893854748603
-59.625,55.2814,-34.412037037037
-59.625,55.4235,-31.2258726899384
-59.625,55.5651,-36.1755424063116
-59.625,55.7063,-70.3098039215686
-59.625,55.8469,-120.511764705882
-59.625,55.987,-251.110256410256
-59.625,56.1266,-339.62962962963
-59.625,56.2656,-348.24
-59.625,56.4042,-244.066390041494
-59.625,56.5423,-102.864583333333
-59.625,56.6799,-112.352941176471
-59.625,56.817,-125.291666666667
-59.625,56.9535,-130.049019607843
-59.625,57.0896,-136.639583333333
-59.625,57.2252,-150.716666666667
-59.625,57.3603,-167.94375
-59.625,57.4949,-200.054166666667
-59.625,57.629,-226.349680170576
-59.625,57.7626,-243.809523809524
-59.625,57.8957,-296.623255813954
-59.625,58.0283,-348.884615384615
-59.625,58.1604,-331.6
-59.375,43.6596,-166.450881612091
-59.375,43.8402,-67.2409090909091
-59.375,44.0203,-37.3269841269841
-59.375,44.1998,-190.240909090909
-59.375,44.3787,-141.395238095238
-59.375,44.5571,-59.5151515151515
-59.375,44.735,-135.055555555556
-59.375,44.9123,-140.244444444444
-59.375,45.0891,-98.0095238095238
-59.375,45.2653,-95.5920634920635
-59.375,45.441,-106.003174603175
-59.375,45.6162,-142.880952380952
-59.375,45.7907,-126.968253968254
-59.375,45.9648,-65.7380952380952
-59.375,46.1383,-64.0746031746032
-59.375,46.3113,-109.195238095238
-59.375,46.4837,-167.976666666667
-59.375,46.6555,-330.008517887564
-59.375,46.8269,-389.158415841584
-59.375,47.3376,-398
-59.375,47.5067,-306.980769230769
-59.375,47.6753,-178.890063424947
-59.375,47.8434,-73.5957446808511
-59.375,48.0109,-101.890173410405
-59.375,48.1779,-120.766666666667
-59.375,48.3443,-100.6
-59.375,48.5102,-80.6593591905565
-59.375,48.6756,-80.3033333333333
-59.375,48.8404,-107.718333333333
-59.375,49.0046,-169.933333333333
-59.375,49.1684,-210.805
-59.375,49.3315,-225.693333333333
-59.375,49.4942,-234.452631578947
-59.375,49.6563,-236.378947368421
-59.375,49.8179,-252.063333333333
-59.375,49.9789,-210.350877192982
-59.375,50.1394,-142.589473684211
-59.375,50.2994,-154.459649122807
-59.375,50.4588,-122.385840707965
-59.375,50.6177,-20.9319371727749
-59.375,55.2814,-25.4777070063694
-59.375,55.4235,-37.0372549019608
-59.375,55.5651,-80.3929273084479
-59.375,55.7063,-203.644351464435
-59.375,55.8469,-287.086956521739
-59.375,55.987,-372.117647058824
-59.375,56.1266,-357.503144654088
-59.375,56.2656,-233.214592274678
-59.375,56.4042,-113.064705882353
-59.375,56.5423,-118.352083333333
-59.375,56.6799,-125.621568627451
-59.375,56.817,-129.583333333333
-59.375,56.9535,-147.447058823529
-59.375,57.0896,-179.41875
-59.375,57.2252,-202.697916666667
-59.375,57.3603,-255.189979123173
-59.375,57.4949,-275.768571428571
-59.375,57.629,-309.207792207792
-59.125,43.6596,-230.516746411483
-59.125,43.8402,-136.792358803987
-59.125,44.0203,-151.396856581532
-59.125,44.1998,-210.356707317073
-59.125,44.3787,-116.98253968254
-59.125,44.5571,-69.0151515151515
-59.125,44.735,-162.768253968254
-59.125,44.9123,-111.98253968254
-59.125,45.0891,-87.9269841269841
-59.125,45.2653,-100.085714285714
-59.125,45.441,-109.238095238095
-59.125,45.6162,-170.138095238095
-59.125,45.7907,-166.474603174603
-59.125,45.9648,-89.2253968253968
-59.125,46.1383,-95.6380952380952
-59.125,46.3113,-157.969841269841
-59.125,46.4837,-313.008333333333
-59.125,46.6555,-384.042402826855
-59.125,47.3376,-372.312775330396
-59.125,47.5067,-183.42037037037
-59.125,48.1779,-100.254867256637
-59.125,48.3443,-88.5283333333333
-59.125,48.5102,-50.6610169491525
-59.125,48.6756,-46.5694716242661
-59.125,48.8404,-53.9716666666667
-59.125,49.0046,-79.9649122807018
-59.125,49.1684,-139.118333333333
-59.125,49.3315,-179.075
-59.125,49.4942,-204.312280701754
-59.125,49.6563,-207.947368421053
-59.125,49.8179,-223.625
-59.125,49.9789,-254.570175438596
-59.125,50.1394,-161.517543859649
-59.125,50.2994,-97.9947368421053
-59.125,50.4588,-137.391666666667
-59.125,50.6177,-105.599236641221
-59.125,50.7761,-31.2348993288591
-59.125,55.2814,-59.4729166666667
-59.125,55.4235,-102.469306930693
-59.125,55.5651,-190.817073170732
-59.125,55.7063,-305.069565217391
-59.125,56.1266,-329.009677419355
-59.125,56.2656,-151.40625
-59.125,56.4042,-129.796078431373
-59.125,56.5423,-148.035416666667
-59.125,56.6799,-167.119607843137
-59.125,56.817,-197.68125
-59.125,56.9535,-239.739215686275
-59.125,57.0896,-289.66573816156
-59.125,57.2252,-312.743243243243
-59.125,57.3603,-343.766666666667
-59.125,57.8957,-258.5
-58.875,43.8402,-265.395833333333
-58.875,44.0203,-153.021778584392
-58.875,44.1998,-85.7833333333333
-58.875,44.3787,-75.1904761904762
-58.875,44.5571,-64.219696969697
-58.875,44.735,-141.68253968254
-58.875,44.9123,-147
-58.875,45.0891,-95.4365079365079
-58.875,45.2653,-90.731746031746
-58.875,45.441,-97.3809523809524
-58.875,45.6162,-171.598412698413
-58.875,45.7907,-221.831746031746
-58.875,45.9648,-141.193650793651
-58.875,46.1383,-161.809523809524
-58.875,46.3113,-297.885714285714
-58.875,46.4837,-377.086
-58.875,46.6555,-396.695652173913
-58.875,47.1679,-397.53125
-58.875,47.3376,-332.096930533118
-58.875,47.5067,-136.206484641638
-58.875,48.1779,-37.7403314917127
-58.875,48.3443,-68.766323024055
-58.875,48.5102,-44.1069518716578
-58.875,48.6756,-16.749498997996
-58.875,48.8404,-35.5285234899329
-58.875,49.0046,-48.7578947368421
-58.875,49.1684,-94.3633333333333
-58.875,49.3315,-131.351666666667
-58.875,49.4942,-149.733333333333
-58.875,49.6563,-185.510526315789
-58.875,49.8179,-209.633333333333
-58.875,49.9789,-245.110526315789
-58.875,50.1394,-222.915789473684
-58.875,50.2994,-122.549122807018
-58.875,50.4588,-77.3166666666667
-58.875,50.6177,-129.928070175439
-58.875,50.7761,-112.939759036145
-58.875,50.9339,-42.6511627906977
-58.875,54.8519,-30.8387096774194
-58.875,54.9956,-20.606779661017
-58.875,55.1387,-40.2748815165877
-58.875,55.2814,-114.360557768924
-58.875,55.4235,-263.6
-58.875,55.5651,-351.666666666667
-58.875,56.1266,-357.057553956835
-58.875,56.2656,-234.416666666667
-58.875,56.4042,-152.305882352941
-58.875,56.5423,-172.891666666667
-58.875,56.6799,-223.51568627451
-58.875,56.817,-298.102173913043
-58.875,56.9535,-343.644171779141
-58.625,43.8402,-372.75
-58.625,44.0203,-156.076612903226
-58.625,44.1998,-76.1939393939394
-58.625,44.3787,-66.6063492063492
-58.625,44.5571,-71.8484848484848
-58.625,44.735,-125.690476190476
-58.625,44.9123,-126.346031746032
-58.625,45.0891,-91.9793650793651
-58.625,45.2653,-89.9571428571429
-58.625,45.441,-105.871428571429
-58.625,45.6162,-143.326984126984
-58.625,45.7907,-228.919047619048
-58.625,45.9648,-176.334920634921
-58.625,46.1383,-284.947619047619
-58.625,46.3113,-368.58595194085
-58.625,46.4837,-393.510869565217
-58.625,46.9976,-392.25
-58.625,47.1679,-354.014184397163
-58.625,47.3376,-216.044444444444
-58.625,47.5067,-168.451666666667
-58.625,47.6753,-36.1214953271028
-58.625,48.8404,-18.7961165048544
-58.625,49.0046,-43.2472924187726
-58.625,49.1684,-73.2616666666667
-58.625,49.3315,-92.035
-58.625,49.4942,-109.79649122807
-58.625,49.6563,-130.575438596491
-58.625,49.8179,-182.948333333333
-58.625,49.9789,-222.189473684211
-58.625,50.1394,-300.366666666667
-58.625,50.2994,-216.235087719298
-58.625,50.4588,-115.333333333333
-58.625,50.6177,-92.0982456140351
-58.625,50.7761,-171.212653778559
-58.625,50.9339,-106.72934973638
-58.625,51.0912,-23.0959409594096
-58.625,51.2479,-23.1833333333333
-58.625,54.8519,-28.6156069364162
-58.625,54.9956,-30.0075757575758
-58.625,55.1387,-35.6626984126984
-58.625,55.2814,-129.133620689655
-58.625,55.4235,-324.375
-58.625,55.5651,-396
-58.625,56.1266,-386.315270935961
-58.625,56.2656,-329.3
-58.625,56.4042,-222.423529411765
-58.625,56.5423,-189.102083333333
-58.625,56.6799,-279.908284023669
-58.625,56.817,-359.020833333333
-58.375,44.0203,-267.697368421053
-58.375,44.1998,-148.810707456979
-58.375,44.3787,-60.8079365079365
-58.375,44.5571,-63.5742424242424
-58.375,44.735,-79.0793650793651
-58.375,44.9123,-133.592063492063
-58.375,45.0891,-117.592063492063
-58.375,45.2653,-120.509523809524
-58.375,45.441,-113.598412698413
-58.375,45.6162,-158.852380952381
-58.375,45.7907,-162.566666666667
-58.375,45.9648,-240.67619047619
-58.375,46.1383,-348.802395209581
-58.375,46.3113,-395.107142857143
-58.375,46.9976,-380.136363636364
-58.375,47.1679,-297.577922077922
-58.375,47.3376,-191.038095238095
-58.375,47.5067,-198.048333333333
-58.375,47.6753,-55.64
-58.375,49.1684,-80.6048879837067
-58.375,49.3315,-46.0740740740741
-58.375,49.4942,-72.0070175438596
-58.375,49.6563,-84.5982456140351
-58.375,49.8179,-118.446666666667
-58.375,49.9789,-174.821052631579
-58.375,50.1394,-272.124561403509
-58.375,50.2994,-304.047368421053
-58.375,50.4588,-164.7
-58.375,50.6177,-90.3631578947368
-58.375,50.7761,-132.321052631579
-58.375,50.9339,-166.30350877193
-58.375,51.0912,-85.6543689320388
-58.375,51.2479,-22.3809523809524
-58.375,54.8519,-30.1431818181818
-58.375,54.9956,-40.9126016260163
-58.375,55.1387,-75.0333333333333
-58.375,55.2814,-228.770020533881
-58.375,55.4235,-314.055555555556
-58.375,55.5651,-219.4
-58.375,55.7063,-259.037333333333
-58.375,55.8469,-366.757575757576
-58.375,56.1266,-393.470588235294
-58.375,56.2656,-347.1625
-58.375,56.4042,-278.954901960784
-58.375,56.5423,-266.782710280374
-58.375,56.6799,-305.30985915493
-58.125,44.1998,-164.245033112583
-58.125,44.3787,-61.5793650793651
-58.125,44.5571,-57.0424242424242
-58.125,44.735,-67.5079365079365
-58.125,44.9123,-96.7650793650794
-58.125,45.0891,-100.279365079365
-58.125,45.2653,-120.590476190476
-58.125,45.441,-133.634920634921
-58.125,45.6162,-132.67619047619
-58.125,45.7907,-234.877650897227
-58.125,45.9648,-356.409836065574
-58.125,46.1383,-394.944444444444
-58.125,46.8269,-389.125
-58.125,46.9976,-252.98533007335
-58.125,47.1679,-209.946666666667
-58.125,47.3376,-213.885714285714
-58.125,47.5067,-215.48
-58.125,47.6753,-53.5110410094637
-58.125,49.4942,-53.1033333333333
-58.125,49.6563,-55.2631578947368
-58.125,49.8179,-63.4733333333333
-58.125,49.9789,-105.480701754386
-58.125,50.1394,-212.285964912281
-58.125,50.2994,-271.147368421053
-58.125,50.4588,-255.893333333333
-58.125,50.6177,-109.171929824561
-58.125,50.7761,-93
-58.125,50.9339,-141.056140350877
-58.125,51.0912,-159.266666666667
-58.125,51.2479,-46.0389294403893
-58.125,54.2721,-29.6092715231788
-58.125,54.4178,-13.4268292682927
-58.125,54.8519,-24.6174496644295
-58.125,54.9956,-30.9262295081967
-58.125,55.1387,-121.46862745098
-58.125,55.2814,-235.601960784314
-58.125,55.4235,-145.209803921569
-58.125,55.5651,-113.603921568627
-58.125,55.7063,-155.401960784314
-58.125,55.8469,-325.749425287356
-58.125,55.987,-377.666666666667
-58.125,56.1266,-381.069651741294
-58.125,56.2656,-348.860416666667
-58.125,56.4042,-308.856262833676
-58.125,56.5423,-329.017543859649
-57.875,44.1998,-305.3
-57.875,44.3787,-115.593220338983
-57.875,44.5571,-42.2484848484848
-57.875,44.735,-45.8920634920635
-57.875,44.9123,-62.052380952381
-57.875,45.0891,-95.1460317460318
-57.875,45.2653,-114.836507936508
-57.875,45.441,-200.628571428571
-57.875,45.6162,-314.203125
-57.875,45.7907,-371.75
-57.875,46.6555,-376.14606741573
-57.875,46.8269,-297.615566037736
-57.875,46.9976,-109.48253968254
-57.875,47.1679,-117.618333333333
-57.875,47.3376,-206.647619047619
-57.875,47.5067,-188.993333333333
-57.875,47.6753,-30.1486486486486
-57.875,49.6563,-29.7227722772277
-57.875,49.8179,-32.9404761904762
-57.875,49.9789,-56.2041587901701
-57.875,50.1394,-143.170175438596
-57.875,50.2994,-224.066666666667
-57.875,50.4588,-246.408333333333
-57.875,50.6177,-174.357894736842
-57.875,50.7761,-75.8175438596491
-57.875,50.9339,-94.4280701754386
-57.875,51.0912,-166.657407407407
-57.875,51.2479,-86.7491166077739
-57.875,51.4041,-20.1764705882353
-57.875,54.2721,-40.4646226415094
-57.875,54.4178,-16.2719298245614
-57.875,54.8519,-32.6875
-57.875,54.9956,-53.1940594059406
-57.875,55.1387,-173.523529411765
-57.875,55.2814,-135.045098039216
-57.875,55.4235,-120.4
-57.875,55.5651,-133.927450980392
-57.875,55.7063,-149.103921568627
-57.875,55.8469,-270.313725490196
-57.875,55.987,-325.5
-57.875,56.1266,-368.987341772152
-57.875,56.2656,-348.622916666667
-57.875,56.4042,-339.380753138075
-57.625,44.3787,-129.07858546169
-57.625,44.5571,-56.2712121212121
-57.625,44.735,-38.6095238095238
-57.625,44.9123,-46.7222222222222
-57.625,45.0891,-156.868253968254
-57.625,45.2653,-266.865671641791
-57.625,45.441,-345.469696969697
-57.625,45.6162,-304.362903225806
-57.625,46.3113,-388.684782608696
-57.625,46.4837,-349.48717948718
-57.625,46.6555,-316.775777414075
-57.625,46.8269,-298.918333333333
-57.625,46.9976,-213.568253968254
-57.625,47.1679,-128.278333333333
-57.625,47.3376,-181.526984126984
-57.625,47.5067,-204.041946308725
-57.625,50.1394,-44.3727272727273
-57.625,50.2994,-113.957845433255
-57.625,50.4588,-178.976109215017
-57.625,50.6177,-208.759649122807
-57.625,50.7761,-113.3
-57.625,50.9339,-77.6263157894737
-57.625,51.0912,-119.818518518519
-57.625,51.2479,-134.345614035088
-57.625,51.4041,-46.3044776119403
-57.625,54.2721,-35.4330543933054
-57.625,54.4178,-33.9620853080569
-57.625,54.7077,-28.8122362869198
-57.625,54.8519,-37.0627450980392
-57.625,54.9956,-125.076470588235
-57.625,55.1387,-254.143137254902
-57.625,55.2814,-155.705882352941
-57.625,55.4235,-137.101960784314
-57.625,55.5651,-155.405882352941
-57.625,55.7063,-168.329411764706
-57.625,55.8469,-236.792156862745
-57.625,55.987,-268.994117647059
-57.625,56.1266,-320.61568627451
-57.625,56.2656,-338.014388489209
-57.625,56.4042,-383.75
-57.375,44.3787,-170.149635036496
-57.375,44.5571,-64.2257575757576
-57.375,44.735,-112.890127388535
-57.375,44.9123,-210.21615720524
-57.375,45.0891,-351.140127388535
-57.375,45.2653,-399
-57.375,45.6162,-277.823529411765
-57.375,45.9648,-382.16
-57.375,46.1383,-338.616
-57.375,46.3113,-278.009724473258
-57.375,46.4837,-142.231666666667
-57.375,46.6555,-142.925396825397
-57.375,46.8269,-256.891666666667
-57.375,46.9976,-302.492063492063
-57.375,47.1679,-222.951666666667
-57.375,47.3376,-177.542857142857
-57.375,47.5067,-118.05467372134
-57.375,50.4588,-59.7142857142857
-57.375,50.6177,-69.2
-57.375,50.7761,-87.3780487804878
-57.375,50.9339,-73.6456140350877
-57.375,51.0912,-73.0555555555556
-57.375,51.2479,-102.828070175439
-57.375,51.4041,-44.147001934236
-57.375,54.1259,-23.4705882352941
-57.375,54.2721,-39.9189765458422
-57.375,54.4178,-38.248322147651
-57.375,54.5631,-15.7622377622378
-57.375,54.7077,-37.7369439071567
-57.375,54.8519,-51.2725490196078
-57.375,54.9956,-195.63137254902
-57.375,55.1387,-312.213725490196
-57.375,55.2814,-164.252941176471
-57.375,55.4235,-156.127450980392
-57.375,55.5651,-198.129411764706
-57.375,55.7063,-204.81568627451
-57.375,55.8469,-247.727027027027
-57.375,55.987,-288.321739130435
-57.375,56.1266,-315.826086956522
-57.125,44.3787,-359.555555555556
-57.125,44.5571,-299.480694980695
-57.125,44.735,-361.525773195876
-57.125,45.6162,-397.296296296296
-57.125,45.7907,-377.377272727273
-57.125,45.9648,-336.491935483871
-57.125,46.1383,-192.526984126984
-57.125,46.3113,-62.6285714285714
-57.125,46.4837,-41.2116666666667
-57.125,46.6555,-51.4206349206349
-57.125,46.8269,-140.205
-57.125,46.9976,-276.412698412698
-57.125,47.1679,-304.598333333333
-57.125,47.3376,-186.598412698413
-57.125,47.5067,-146.755319148936
-57.125,50.7761,-18.8468899521531
-57.125,50.9339,-25.2987012987013
-57.125,51.0912,-47.5570342205323
-57.125,51.2479,-70.7456140350877
-57.125,51.4041,-50.6037151702786
-57.125,53.8318,-10.6527777777778
-57.125,53.9791,-25.363834422658
-57.125,54.1259,-54.7889733840304
-57.125,54.2721,-45.9585798816568
-57.125,54.4178,-44.2890792291221
-57.125,54.5631,-30.167816091954
-57.125,54.7077,-46.1518518518519
-57.125,54.8519,-132.762745098039
-57.125,54.9956,-202.709803921569
-57.125,55.1387,-233.450980392157
-57.125,55.2814,-243.56862745098
-57.125,55.4235,-182.229411764706
-57.125,55.5651,-222.307843137255
-57.125,55.7063,-276.610591900312
-57.125,55.8469,-377.333333333333
-56.875,44.5571,-385.36036036036
-56.875,44.735,-394.7
-56.875,44.9123,-389.34
-56.875,45.0891,-393.4
-56.875,45.2653,-393.492063492063
-56.875,45.441,-392.334328358209
-56.875,45.6162,-375.230607966457
-56.875,45.7907,-288.158908507223
-56.875,45.9648,-126.220634920635
-56.875,46.1383,-55.2095238095238
-56.875,46.3113,-43.9714285714286
-56.875,46.4837,-45.1016666666667
-56.875,46.6555,-52.8650793650794
-56.875,46.8269,-94.7883333333333
-56.875,46.9976,-178.249206349206
-56.875,47.1679,-305.625
-56.875,47.3376,-214.909379968203
-56.875,47.5067,-164.06
-56.875,51.0912,-19.3247232472325
-56.875,51.2479,-50.8079207920792
-56.875,51.4041,-72.7931726907631
-56.875,53.8318,-31.9178082191781
-56.875,53.9791,-45.419801980198
-56.875,54.1259,-68.6222222222222
-56.875,54.2721,-50.9666666666667
-56.875,54.4178,-68.2495238095238
-56.875,54.5631,-53.1686274509804
-56.875,54.7077,-60.787037037037
-56.875,54.8519,-223.309803921569
-56.875,54.9956,-199.427450980392
-56.875,55.1387,-163.46862745098
-56.875,55.2814,-207.039215686275
-56.875,55.4235,-190.609803921569
-56.875,55.5651,-258.073684210526
-56.875,55.7063,-378.75
-56.625,44.5571,-375.896551724138
-56.625,44.735,-390.592274678112
-56.625,44.9123,-393.167192429022
-56.625,45.0891,-389.14983713355
-56.625,45.2653,-377.74406779661
-56.625,45.441,-348.426984126984
-56.625,45.6162,-216.203174603175
-56.625,45.7907,-74.6587301587302
-56.625,45.9648,-48.615873015873
-56.625,46.1383,-52.2365079365079
-56.625,46.3113,-54.7380952380952
-56.625,46.4837,-58.45
-56.625,46.6555,-76.3714285714286
-56.625,46.8269,-88.33
-56.625,46.9976,-88.6174603174603
-56.625,47.1679,-236.548333333333
-56.625,47.3376,-316.944329896907
-56.625,47.5067,-198.102112676056
-56.625,49.9789,-201.901119402985
-56.625,50.1394,-161.353711790393
-56.625,51.4041,-56.6105769230769
-56.625,51.5598,-57.0564516129032
-56.625,51.715,-38.4047619047619
-56.625,53.684,-6.44339622641509
-56.625,53.8318,-46.6411764705882
-56.625,53.9791,-55.1503006012024
-56.625,54.1259,-80.912962962963
-56.625,54.2721,-67.3
-56.625,54.4178,-102.914814814815
-56.625,54.5631,-144.486274509804
-56.625,54.7077,-273.758928571429
-56.625,54.8519,-221.941176470588
-56.625,54.9956,-164.527450980392
-56.625,55.1387,-151.441176470588
-56.625,55.2814,-165.739215686275
-56.625,55.4235,-219.103896103896
-56.625,55.5651,-336
-56.375,44.5571,-355.647058823529
-56.375,44.735,-377.64367816092
-56.375,44.9123,-369.690476190476
-56.375,45.0891,-340.648214285714
-56.375,45.2653,-265.863492063492
-56.375,45.441,-121.88253968254
-56.375,45.6162,-56.6206349206349
-56.375,45.7907,-43.7238095238095
-56.375,45.9648,-52.7031746031746
-56.375,46.1383,-57.0539682539683
-56.375,46.3113,-75.1190476190476
-56.375,46.4837,-89.4183333333333
-56.375,46.6555,-91.8904761904762
-56.375,46.8269,-38.4060324825986
-56.375,46.9976,-18.5969827586207
-56.375,47.1679,-105.051236749117
-56.375,47.3376,-267.736497545008
-56.375,47.5067,-264.311666666667
-56.375,49.9789,-236.434163701068
