"decade","sppocean","ntot","npres","thresh","dev.pres","tss","acc","sens","spec","kappa","auc","tssmax","accmax","kappamax","rpb","thresh.gr","dev.pres.gr","tss.gr","acc.gr","sens.gr","spec.gr","kappa.gr","auc.gr","tssmax.gr","accmax.gr","kappamax.gr","rpb.gr"
2010,"prionotus carolinus_Atl",3867,1111,0.09667683,0.323119305659171,0.294649074710911,0.635634859063874,0.782178217821782,0.57656023222061,0.287341096810825,0.749682225116561,0.448820651393608,0.755107318334626,0.330215489239984,0.373549753923617,0.09527407,0.323119305659171,0.256145112764599,0.611418685121107,0.787794729542302,0.552789303826648,0.247115443056533,0.735015976606437,0.472290144054325,0.76643598615917,0.299397773320893,0.341004250607963
1960,"prionotus evolans_Atl",2091,23,0.01098826,0.167451670520719,0.0338491337705329,0.705404112864658,0.956521739130435,0.702611218568665,0.0464198620330216,0.86134471448995,0.0559075071270193,0.989000478240077,0.0911673553719005,0.157090639664049,0.01003002,0.167451670520719,0.0315789473684211,0.695027624309392,1,0.691964285714286,0.0427684525178205,0.888113839285714,0.0534358974358974,0.990055248618785,0.0875483112082001,0.16330864425138
1970,"prionotus evolans_Atl",7958,641,0.01098826,0.167451670520719,0.122368848664654,0.617994470972606,0.803432137285491,0.601749350826842,0.135775046134613,0.755609945595036,0.142505540915678,0.919452123649158,0.180312528151454,0.208378283441541,0.01003002,0.167451670520719,0.0909886354052689,0.596213931262636,0.875886524822695,0.580926536150417,0.100065685190643,0.783364195876104,0.121160400535492,0.948171292041904,0.163707461648703,0.215814555267745
1980,"prionotus evolans_Atl",7268,386,0.01098826,0.167451670520719,0.0991566430876725,0.574023115024766,0.937823834196891,0.553618134263296,0.103970610581605,0.789722343938456,0.126449794695245,0.946890478811227,0.167831999826009,0.213293496624236,0.01003002,0.167451670520719,0.0440662785490372,0.566355519480519,0.887096774193548,0.558076602830974,0.0479478754803141,0.760885585936451,0.0587702856149387,0.974837662337662,0.0881720991043577,0.13632782912537
1990,"prionotus evolans_Atl",6435,411,0.01098826,0.167451670520719,0.121028950117344,0.586790986790987,0.941605839416058,0.562583001328021,0.127330621380201,0.834443248902201,0.19996760250646,0.936130536130536,0.249301829640145,0.305177845869891,0.01003002,0.167451670520719,0.0579644754343535,0.572269303201507,0.923076923076923,0.561194754735308,0.0629467886575838,0.819811708446968,0.130926089956476,0.96939736346516,0.174401077994826,0.21348951307531
2000,"prionotus evolans_Atl",6580,508,0.01098826,0.167451670520719,0.13682154939958,0.582978723404255,0.925196850393701,0.554347826086957,0.140782217335722,0.837893117238804,0.286998379651805,0.922796352583587,0.291839346710621,0.350623647495743,0.01003002,0.167451670520719,0.0765865716151089,0.564923354373309,0.949152542372881,0.54895515379197,0.0806434812675907,0.840514536846532,0.460514440433213,0.96009918845807,0.225760509364412,0.277740849847485
2010,"prionotus evolans_Atl",3867,322,0.01098826,0.167451670520719,0.117705734193305,0.558313938453582,0.854037267080745,0.531452750352609,0.11757882735138,0.761898045536974,0.290590525632706,0.916731316265839,0.207593710284944,0.265350208678753,0.01003002,0.167451670520719,0.0905014844199364,0.544636678200692,0.901840490797546,0.523285661899523,0.0903903158392205,0.773872274753038,0.249974370645573,0.943598615916955,0.209130773239599,0.237475215088637
1960,"prionotus longispinosus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"prionotus longispinosus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"prionotus longispinosus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"prionotus longispinosus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"prionotus longispinosus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"prionotus longispinosus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"prionotus ophryas_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"prionotus ophryas_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"prionotus ophryas_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"prionotus ophryas_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"prionotus ophryas_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"prionotus ophryas_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"prionotus paralatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"prionotus paralatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"prionotus paralatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"prionotus paralatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"prionotus paralatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"prionotus paralatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"prionotus roseus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"prionotus roseus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"prionotus roseus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"prionotus roseus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"prionotus roseus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"prionotus roseus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"prionotus rubio_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"prionotus rubio_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"prionotus rubio_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"prionotus rubio_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"prionotus rubio_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"prionotus rubio_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"prionotus scitulus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"prionotus scitulus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"prionotus scitulus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"prionotus scitulus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"prionotus scitulus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"prionotus scitulus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"prionotus stearnsi_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"prionotus stearnsi_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"prionotus stearnsi_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"prionotus stearnsi_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"prionotus stearnsi_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"prionotus stearnsi_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"prionotus tribulus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"prionotus tribulus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"prionotus tribulus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"prionotus tribulus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"prionotus tribulus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"prionotus tribulus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"pristigenys alta_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"pristigenys alta_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"pristigenys alta_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"pristigenys alta_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"pristigenys alta_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"pristigenys alta_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"pristipomoides aquilonaris_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"pristipomoides aquilonaris_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"pristipomoides aquilonaris_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"pristipomoides aquilonaris_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"pristipomoides aquilonaris_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"pristipomoides aquilonaris_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"pseudopleuronectes americanus_Atl",2091,452,0.21583004,0.298025947541332,0.383965687891785,0.7350549976088,0.845132743362832,0.704697986577181,0.412888720848787,0.860290782745793,0.602656956303365,0.832615973218556,0.488486644833271,0.549280661319685,0.20547176,0.298025947541332,0.366435643564356,0.714917127071823,0.881720430107527,0.671766342141864,0.38801666972453,0.862022746646328,0.623768115942029,0.840883977900552,0.506873517373221,0.548370968935934
1970,"pseudopleuronectes americanus_Atl",7958,1808,0.21583004,0.298025947541332,0.31570790029334,0.723422970595627,0.674225663716814,0.737886178861789,0.343501372887362,0.778375152888697,0.330552478537801,0.777833626539332,0.349829047095109,0.387762078944692,0.20547176,0.298025947541332,0.277757828085697,0.709795993383569,0.719056974459725,0.707664481121411,0.30904813655842,0.781986086304533,0.305620809797814,0.812902040066164,0.316962591968142,0.36996111560384
1980,"pseudopleuronectes americanus_Atl",7268,1893,0.21583004,0.298025947541332,0.286495621402949,0.633461750137589,0.794506075013207,0.576744186046512,0.280674130604371,0.733026400815735,0.739644970414201,0.739680792515135,0.30364952380186,0.340677889322608,0.20547176,0.298025947541332,0.271326186221958,0.616680194805195,0.834995466908432,0.553725490196078,0.260545555643816,0.743301631320404,0.776492082825822,0.776582792207792,0.291890520508822,0.342657333831462
1990,"pseudopleuronectes americanus_Atl",6435,1644,0.21583004,0.298025947541332,0.236534089965034,0.616627816627817,0.734793187347932,0.576080150281778,0.235753111852516,0.707411592904579,0.7447536141769,0.745143745143745,0.247448795631243,0.297489622823137,0.20547176,0.298025947541332,0.21616861569038,0.600517890772128,0.763358778625954,0.555688982287601,0.212829615756214,0.701581292291736,0.785242809995285,0.785546139359699,0.224237274078477,0.274673043662954
2000,"pseudopleuronectes americanus_Atl",6580,1784,0.21583004,0.298025947541332,0.282849638354937,0.644528875379939,0.753923766816143,0.603836530442035,0.284578476115924,0.727791540596237,0.306577418686155,0.72887537993921,0.297782970615358,0.33171246738748,0.20547176,0.298025947541332,0.247281488258615,0.619702434625789,0.777339901477832,0.572931891259866,0.245310426339547,0.729632536218632,0.438449962377728,0.771641118124436,0.272425870051891,0.321307756043342
2010,"pseudopleuronectes americanus_Atl",3867,1072,0.21583004,0.298025947541332,0.215045539873462,0.643134212567882,0.600746268656716,0.659391771019678,0.226076423876327,0.693922716471311,0.723718280683584,0.724075510731834,0.247141112838521,0.280257805033402,0.20547176,0.298025947541332,0.207966350291526,0.629757785467128,0.645466847090663,0.624360762436076,0.217165004696048,0.686546019128215,0.745064080360236,0.745328719723183,0.234510843775434,0.265556405728322
1960,"rachycentron canadum_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"rachycentron canadum_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"rachycentron canadum_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"rachycentron canadum_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"rachycentron canadum_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"rachycentron canadum_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"raja eglanteria_Atl",2091,22,0.01047548,0.0727022676672669,0.0278992851808386,0.744619799139168,0.772727272727273,0.744320927984534,0.0404498205667615,0.79256557845248,0.0537085548006276,0.989478718316595,0.0885514451361097,0.11098793851916,0.00940785,0.0727022676672669,0.0226756074746024,0.666850828729282,0.882352941176471,0.664807585052984,0.0296554188974618,0.790918933105869,0.045230631437528,0.99060773480663,0.0750720059462977,0.0994688602685536
1970,"raja eglanteria_Atl",7958,465,0.01047548,0.0727022676672669,0.116783449133309,0.6605931138477,0.851612903225806,0.648738822901375,0.139572497041181,0.799057615064383,0.163390237920039,0.941568233224428,0.22126898227369,0.208357124020587,0.00940785,0.0727022676672669,0.0770540482044745,0.56074251056791,0.898785425101215,0.544666923373123,0.0804582664630909,0.804305497311598,0.156026606782048,0.954603933100533,0.208731588265931,0.202439562512169
1980,"raja eglanteria_Atl",7268,428,0.01047548,0.0727022676672669,0.0578372085465956,0.520776004402862,0.754672897196262,0.506140350877193,0.0568921665974456,0.68048518882877,0.159346135066985,0.941111722619703,0.198974559404148,0.166569271403996,0.00940785,0.0727022676672669,0.0207801220188575,0.385146103896104,0.768361581920904,0.370869290675647,0.0154401890649391,0.633302296156503,0.095950746401462,0.964082792207792,0.127546231357712,0.101530003633202
1990,"raja eglanteria_Atl",6435,538,0.01047548,0.0727022676672669,0.0350395476670023,0.486557886557887,0.641263940520446,0.47244361539766,0.0328209402888649,0.620955271188866,0.416524172236903,0.916394716394716,0.286802636353341,0.250337704156666,0.00940785,0.0727022676672669,-0.00979959267752946,0.325094161958569,0.65,0.307348560079444,-0.00624550540409061,0.593812065541211,0.240643315867878,0.948210922787194,0.216685789214882,0.188238356976319
2000,"raja eglanteria_Atl",6580,615,0.01047548,0.0727022676672669,0.0414194607668522,0.475227963525836,0.665040650406504,0.455658005029338,0.037513714559249,0.646598245865107,0.289719733693318,0.906534954407295,0.316630774574505,0.283036307089882,0.00940785,0.0727022676672669,-0.00483343532471506,0.330252479711452,0.677966101694915,0.305481767688964,-0.00307787948412181,0.641293554737863,0.378711442411465,0.933498647430117,0.297397440119562,0.252568880156729
2010,"raja eglanteria_Atl",3867,527,0.01047548,0.0727022676672669,0.0854782454956041,0.556503749676752,0.637571157495256,0.543712574850299,0.0877821440700381,0.64749201786181,0.449791592235322,0.87044220325834,0.367441929631502,0.320359697661374,0.00940785,0.0727022676672669,0.0650776247348501,0.455363321799308,0.743506493506494,0.420991479473277,0.0543885703262199,0.678117486696108,0.456181318681319,0.89757785467128,0.346209610155698,0.316466391766765
1960,"reinhardtius hippoglossoides_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"reinhardtius hippoglossoides_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"reinhardtius hippoglossoides_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"reinhardtius hippoglossoides_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"reinhardtius hippoglossoides_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"reinhardtius hippoglossoides_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"rhinoptera bonasus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"rhinoptera bonasus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"rhinoptera bonasus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"rhinoptera bonasus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"rhinoptera bonasus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"rhinoptera bonasus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"rhizoprionodon terraenovae_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"rhizoprionodon terraenovae_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"rhizoprionodon terraenovae_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"rhizoprionodon terraenovae_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"rhizoprionodon terraenovae_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"rhizoprionodon terraenovae_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"rhomboplites aurorubens_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"rhomboplites aurorubens_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"rhomboplites aurorubens_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"rhomboplites aurorubens_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"rhomboplites aurorubens_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"rhomboplites aurorubens_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"sardinella aurita_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"sardinella aurita_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"sardinella aurita_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"sardinella aurita_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"sardinella aurita_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"sardinella aurita_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"saurida brasiliensis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"saurida brasiliensis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"saurida brasiliensis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"saurida brasiliensis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"saurida brasiliensis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
